mpid,formula,BG,fidelity
mp-7131,PrTe,0.0,0
mp-8483,K2SO3,4.914899999999999,0
mp-634381,V2Zn2O7,2.0231,0
mp-14445,Ca(BIr)2,0.0,0
mp-571126,Ti2BRh6,0.0,0
mp-10853,Pr(BC)2,0.0,0
mp-7716,SbTe,0.034799999999999,0
mp-21474,Eu(MnP)2,0.0,0
mp-574029,KC4N3,3.7393,0
mp-565313,Na2TbMoPO8,4.208200000000001,0
mp-755703,LiSbO2,2.0381,0
mp-11914,NaLa2IrO6,0.0,0
mp-15789,LiDyS2,1.934499999999999,0
mp-770956,Li2TiMn2O5,0.6481,0
mp-696129,Li10Si(PS6)2,2.383099999999999,0
mp-2747,TbPd3,0.0,0
mp-773539,NaLi5Mn2P2(CO7)2,3.6214,0
mp-1008225,CrFe2Sb,0.0,0
mp-676348,NbAg7S6,0.2857,0
mp-531820,Li4Ti7O16,2.8296,0
mp-559068,Na2Pd(SeO4)2,1.596,0
mp-8372,CaSi2,0.0,0
mp-2903,UAl3Ni2,0.0,0
mp-863717,Pm2NiRu,0.0,0
mp-10681,B2Au,0.0,0
mp-774411,Li2VO2,1.9118,0
mp-758835,Na(Cu3O4)2,0.0,0
mp-9595,NbInO4,3.0227,0
mp-559360,SiO2,5.664199999999999,0
mp-30638,ThFe3,0.0,0
mp-25508,Li2CrPO4F,2.800599999999999,0
mp-706566,Co6C13(SeO6)2,1.5538,0
mp-8435,Ta2PdS6,0.0,0
mp-579270,Ca4Al6WO16,3.9812,0
mp-10106,Ca2As,0.0,0
mp-581693,BiS,0.0,0
mp-22435,CeBPt3,0.0,0
mp-1018027,VN,0.0,0
mp-767108,LiMn2(PO4)2,0.8097000000000001,0
mp-554420,Y2SiO5,4.734199999999999,0
mp-620364,CaSmCuClO3,0.0,0
mp-8145,RbScO2,3.3017,0
mp-8585,Pd(AuF4)2,0.0,0
mp-695836,KSbO3,0.684099999999999,0
mp-768400,Li8FeS6,0.0,0
mp-579542,Th(MoO4)2,3.598099999999999,0
mp-557163,TaPbF7,5.127800000000001,0
mp-673071,Li2SnP2O7,3.7003,0
mp-568854,CsReBrCl3,1.1778,0
mp-776139,LiVF5,1.866,0
mp-8181,Li2CeN2,1.215799999999999,0
mp-30741,PaIr3,0.0,0
mp-706411,Fe4Sn(CO)16,2.4478,0
mp-971779,ZnRh3,0.0,0
mp-765871,LiMnPO4,3.2177,0
mp-29460,Tl3PdCl5,1.633,0
mp-776427,ZrO2,3.5894999999999992,0
mp-677732,NdTi2CdO6F,1.396599999999999,0
mp-1003765,Mn2HO4,0.1114,0
mp-19548,CaMn2Be3(SiO4)3,3.8734,0
mp-566496,HoMoO4F,3.736,0
mp-978539,SmTmRu2,0.0,0
mp-861947,LiPm2Ga,0.0,0
mp-764014,V3OF11,1.5639,0
mp-976286,HoErRh2,0.0,0
mp-768372,SbBrO,2.5399,0
mp-763083,Li2MnF6,2.6308,0
mp-12550,AlCuPt2,0.0,0
mp-977558,MgPaRu2,0.0,0
mp-553907,Rb3AgO2,1.5831,0
mp-623837,As(CN)3,4.7106,0
mp-684744,Fe2N,0.0,0
mp-35527,Zr7(NO2)4,2.608199999999999,0
mp-767231,Li8Cr3SbO12,0.6212,0
mp-865032,Mn2PtRh,0.0,0
mp-18691,Rb2Ni3Se4,0.2661,0
mp-12975,Sm2CdPd2,0.0,0
mp-753712,YIO,3.4111,0
mp-18727,LiCr(SiO3)2,3.0382,0
mp-762623,LiFeSiO4,2.8493,0
mp-684798,Ag2Te,0.0,0
mp-35417,Li3TaO4,1.5777,0
mp-10868,SmPPd,0.0,0
mp-978283,Mg3In,0.0,0
mp-972058,YbTmO3,0.0,0
mp-772787,Gd2P4O13,3.296999999999999,0
mp-763792,K(CoO2)2,0.216499999999999,0
mp-973554,K3Sm,0.0,0
mp-554737,CsAu2F7,1.7706,0
mp-766856,CuPO3,0.8381999999999991,0
mp-767808,K2Li3CrO4,1.2522,0
mp-763491,Fe4O7F,0.0,0
mp-774150,MnAl2O4,2.6578,0
mp-631267,TaFeSb,0.0,0
mp-772391,Li2Mn3NiO8,1.0297,0
mp-3053,DyAlNi,0.0,0
mp-765677,Li6V5SbO12,0.8316999999999991,0
mp-631580,BPd2Br,0.0,0
mp-770021,Li5Mn2P2(CO7)2,0.0,0
mp-765172,Fe3(OF)2,1.027899999999999,0
mp-776041,V2O5,2.08,0
mp-1018734,IrN,0.0,0
mp-1019530,Ba2P2O7,5.1483,0
mp-977475,ZrInPd2,0.0,0
mp-762396,Li4Mn3Nb2Ni3O16,0.4386,0
mp-765959,NaPH3C2N3O4,4.5922,0
mp-19075,K2SrV4O12,3.0368,0
mp-771869,Li2ZnFe(PO4)2,3.4097,0
mp-572903,CsCu2F5,0.0,0
mp-561379,GaRe(Cl3O)2,1.9707,0
mp-15833,Zn4P6SN12,4.092599999999999,0
mp-561160,NbP4(S2Cl)5,1.1953,0
mp-698633,K3Sc(HO)6,2.0949,0
mp-743779,FeP2(H4O5)2,4.1734,0
mp-29404,La2CCl,0.0,0
mp-11557,ScRe2,0.0,0
mp-776054,Li2MnCuO4,0.0,0
mp-570034,ErB4,0.0,0
mp-1007691,HfPt,0.0,0
mp-8573,BaTbF6,0.0,0
mp-19378,CrAgO2,1.6634,0
mp-1029811,Y4Te3N2,1.1482,0
mp-549490,KNb4O5F,0.0,0
mp-559088,La2Si(IO2)2,2.9986,0
mp-1028483,Te2MoWS2,0.3788,0
mp-14708,Tm2Ge2O7,3.7188,0
mp-11194,NdMgNi4,0.0,0
mp-22360,U2Co2Sn,0.0,0
mp-21045,DyAgGe,0.0,0
mp-3191,Ho(FeSi)2,0.0,0
mp-867,ErCd,0.0,0
mp-569073,LiSn,0.0,0
mp-780618,Na2BiO3,0.0,0
mp-769643,Y(Bi3O5)4,0.0,0
mp-20087,Sr2SmTa(CuO4)2,0.0,0
mp-19724,Cu3Ge,0.0,0
mp-771990,Li4Cu3WO8,0.172,0
mp-29149,Li4NCl,1.7617,0
mp-22068,Nb3Pb,0.0,0
mp-707177,HC5N3(OF4)2,4.8499,0
mp-773465,Li4TiV3O10,1.238699999999999,0
mp-20686,Ho2In,0.0,0
mp-762021,LiNiPO4,3.6709,0
mp-556900,Mn2Hg2SF6,0.0,0
mp-984700,CeY3,0.0,0
mp-16403,SnHgP14,1.1914999999999991,0
mp-570019,CdI2,2.3549,0
mp-14864,Cs2Ti(PO4)2,3.4477,0
mp-865160,MgGeIr2,0.0,0
mp-560830,Nd3Si2ClO8,5.2091,0
mp-992,CaGa2,0.0,0
mp-18191,Tl2TeO6,0.0,0
mp-32502,LiV(PO3)4,2.2154,0
mp-769786,Li4CrO4,2.0888,0
mp-540773,Ca2GeS4,2.5134,0
mp-763584,LiCoSiO4,1.3102,0
mp-865101,NaLi2Bi,0.325099999999999,0
mp-15671,Re3B,0.0,0
mp-9241,HoCoC2,0.0,0
mp-1001012,Sc2ZnS4,0.5765,0
mp-559278,K2S,2.0512,0
mp-510595,Er5CoSb2,0.0,0
mp-23879,Ca(HO)2,3.9545,0
mp-18065,BaCaAlF7,7.003,0
mp-1029016,Te2MoW3(SeS2)2,0.0,0
mp-763517,Li4Ti3Co3(NiO8)2,0.7469,0
mp-34508,Sr(SmS2)2,2.1281,0
mp-19419,LiFeO2,1.6720000000000002,0
mp-675153,Ca16HN8,0.0,0
mp-849775,Li2Cu(Si2O5)2,0.7199,0
mp-8128,NaNdO2,3.3339,0
mp-559636,KB3O5,5.225300000000001,0
mp-704504,YbMn2O5,0.0,0
mp-626869,H2WO5,1.9137,0
mp-758265,LiCu2F6,0.0,0
mp-3019,Tl4SnTe3,0.0037,0
mp-764526,Mn6OF11,0.2988,0
mp-3654,RbCaF3,6.397399999999999,0
mp-669384,Cs2NaCo(CN)6,4.2881,0
mp-760467,ThU8O18,0.0,0
mp-761702,LiCoPO4,2.4138,0
mp-15379,K2SiO3,3.7441,0
mp-571109,Li2Nd2Si3,0.0,0
mp-998358,MgAgF3,2.1127,0
mp-776714,Li3V2P4(HO8)2,0.7027999999999991,0
mp-995234,HCO,4.3171,0
mp-554140,TlV3(CrS4)2,0.0,0
mp-7142,OsC,0.0,0
mp-781604,VOF2,1.7276,0
mp-567775,La10C4I15,0.0,0
mp-19407,MnWO4,2.356299999999999,0
mp-1671,YbSi2,0.0,0
mp-25472,Co(WO4)2,0.0,0
mp-17770,CsPr(PO3)4,5.2958,0
mp-769453,Li4Ti4V(Fe2O9)2,1.619199999999999,0
mp-756431,Li2CuSnO4,0.301899999999999,0
mp-995393,LiS4,2.158499999999999,0
mp-23020,BiSeI,1.5745,0
mp-1019804,KB(SO4)2,6.2377,0
mp-656615,Rb,0.0,0
mp-566252,Ba2VP2O9,2.5501,0
mp-977014,H5PbCI3N2,1.4326,0
mp-3210,Ca(CoP)2,0.0,0
mp-775695,Li4Mn3V2Sb3O16,0.466099999999999,0
mp-23560,Ge3(BiO3)4,3.488099999999999,0
mp-979987,YbThPt2,0.0,0
mp-553082,PrBi2ClO4,1.1244,0
mp-643432,H3N,4.439,0
mp-624214,Cs3Bi2I9,2.3423,0
mp-1027451,Te4Mo3WS4,0.0,0
mp-1030419,Te3MoWS,0.0055,0
mp-707491,Re6H12Pb3C2S2(N2O13)2,2.3448,0
mp-568319,DyB6,0.0,0
mp-295,HoAs,0.0,0
mp-7129,Rb2Ti(CuS2)2,1.651299999999999,0
mp-862262,LaCdHg2,0.0,0
mp-27579,Na4P2O7,4.416,0
mp-19103,LiCrP2O7,2.7339,0
mp-675069,LiNbO3,3.0231,0
mp-559066,Ba3Y(BO2)9,5.187699999999999,0
mp-11359,Ga2Cu,0.0,0
mp-776939,LiVF4,2.1946,0
mp-14638,Rb2LiGaF6,6.1124,0
mp-995147,PbBrCl,3.0727,0
mp-864991,Ca2AgPb,0.0,0
mp-972422,U3Ge,0.0,0
mp-21681,Nb5Ge4,0.0,0
mp-571544,KTiPSe5,0.889899999999999,0
mp-722278,BaSiP4(HO7)2,5.748299999999999,0
mp-766957,FeBP2H5NO9,2.8005,0
mp-13149,BaAlSi,0.0,0
mp-22696,NdInCu,0.0,0
mp-779369,Fe5(OF4)2,0.1221,0
mp-14025,Zr2CuS4,0.0,0
mp-18899,Nd2MnNiO6,1.5317,0
mp-11014,K2TeOF4,4.8881,0
mp-972439,Zn3(PO4)2,2.9952,0
mp-24364,CaAs2(HO2)4,3.7749,0
mp-867279,DyPaRu2,0.0,0
mp-30823,Pu5Os3,0.0,0
mp-20408,InGaTe2,0.0,0
mp-11091,NdMgPt,0.0,0
mp-14556,SmCd(BO2)5,4.4709,0
mp-18147,LiGaSiO4,4.0502,0
mp-764353,V2O2F3,0.0,0
mp-22996,SbSeI,1.377599999999999,0
mp-1009538,PdC,0.0,0
mp-555403,K3WF6,2.6188,0
mp-558933,Na2Ge4O9,2.8749,0
mp-673682,Tb2YbS4,2.1164,0
mp-541732,Al3Pb5F19,5.137600000000001,0
mp-972406,YbSi2Ni,0.0,0
mp-1019889,KSi2BO6,5.3233999999999995,0
mp-765839,CoRe2(H2O3)4,2.987199999999999,0
mp-8432,CaCuP,0.0,0
mp-15013,RbBS2,2.8271,0
mp-764630,Cr3(CuO6)2,0.117699999999999,0
mp-973414,Lu2RuAu,0.0,0
mp-567025,K2Mo2H8O15,2.4415,0
mp-603694,Si3N4,0.0,0
mp-781069,Li2MnFe(BO3)2,3.0889,0
mp-604537,MnGaNi2,0.0,0
mp-779173,Li8Mn7Fe(BO3)8,2.9791,0
mp-1018040,MgSe,2.5854999999999992,0
mp-7061,NdZnAsO,0.8621999999999991,0
mp-6340,LiAl(SiO3)2,5.368399999999999,0
mp-975524,InGe3,0.0,0
mp-20671,UCoGe,0.0,0
mp-850159,Li2Mn(Si2O5)2,3.0364,0
mp-772030,LiTiO2,0.0,0
mp-370,CdS,0.2713,0
mp-850400,Na3(NiO2)2,0.0,0
mp-773701,Na5LiMn2P2(CO7)2,3.369,0
mp-984728,BC,0.0,0
mp-865523,TiMnRh2,0.0,0
mp-22419,NdSnPd,0.0,0
mp-558895,Cs2KVF6,2.536299999999999,0
mp-763635,LiFeSiO4,2.963,0
mp-30164,CsSn2Cl5,3.0631,0
mp-571655,B4C,0.0,0
mp-20550,Ce3PbC,0.0,0
mp-771876,Li5NiO4,1.8688,0
mp-28562,RbAsSe2,1.628499999999999,0
mp-554818,KTe3O6F,3.0664,0
mp-568498,Sm2(CN2)3,2.4814,0
mp-721584,B5H8NO12,0.0,0
mp-866639,KSr2Cd2Sb3,0.2028,0
mp-684015,Bi9AuBr9,1.015199999999999,0
mp-624000,Re(Te4Cl3)2,0.2111,0
mp-557730,Dy(PO3)3,5.5908,0
mp-762765,Li2FeSiO4,3.2064,0
mp-763418,Li2Fe3O10,0.0,0
mp-779276,LiCu5(PO4)2,0.5182,0
mp-580154,GdMgAu,0.0,0
mp-541040,Y2Be2GeO7,4.540100000000001,0
mp-652494,Cs4Re6S13,1.334899999999999,0
mp-554553,Ho3CuSnS7,1.460899999999999,0
mp-635084,LiPWO4,0.0,0
mp-675668,Yb(PrS2)2,2.015,0
mp-435,ThSn3,0.0,0
mp-19151,BaYCo4O7,0.1962,0
mp-559917,P2NCl5O,3.7195,0
mp-765620,Li5V2OF11,1.479,0
mp-569446,NiPb,0.0,0
mp-565904,TiMnO3,1.5326,0
mp-775094,Li2MnFe3O8,0.0,0
mp-762398,Li2CrSi3O8,3.1126,0
mp-16755,Mg(AlS2)2,2.014999999999999,0
mp-775194,Li2Fe3WO8,1.270299999999999,0
mp-861477,LiMnPO4,3.0874,0
mp-1571,PrPd3,0.0,0
mp-781703,Fe2O3F,0.0,0
mp-568534,P4C2Se3N2,2.242299999999999,0
mp-642659,V2H,0.0,0
mp-554335,K2CuH12(SeO7)2,0.5889,0
mp-540152,MnP2O7,1.0364,0
mp-7298,Li(CuP)2,0.0,0
mp-761662,Li2Co(NiO3)2,0.259999999999999,0
mp-1001082,Si(CO)2,0.0,0
mp-675539,Na7Cu3O8,0.9871,0
mp-505223,Ba2Tb2Ti2Cu2O11,0.0,0
mp-760594,LiTi2O4,0.0,0
mp-24160,BH3NF3,7.7194,0
mp-561454,KAu(SO4)2,1.4475,0
mp-867474,Li2EuSn,0.0,0
mp-865431,YbZnAu2,0.0,0
mp-696940,TiH12C2(NF)6,2.8143,0
mp-1027109,Mo3W(Se3S)2,0.7018,0
mp-777967,V4(OF3)3,1.346,0
mp-777914,FeOF,0.6481,0
mp-677131,Ce9YO20,0.0,0
mp-781070,LiV2P4(HO8)2,0.9447,0
mp-672376,Re2Cl7O3,0.317799999999999,0
mp-763924,Li4Fe3CuO8,0.051699999999999,0
mp-12464,Co(PdSe)2,0.0,0
mp-768085,Na2MnPCO7,0.5288,0
mp-27251,Bi2TeO6,1.456699999999999,0
mp-23230,PCl3,4.0342,0
mp-6969,Sc(CuSi)2,0.0,0
mp-1533,Nd3Tl,0.0,0
mp-775777,LiFeF4,3.1241,0
mp-22626,OsF6,0.0,0
mp-684680,Yb2S3,1.403499999999999,0
mp-543082,Fe5O8,0.0,0
mp-504667,RbIn(WO4)2,4.6388,0
mp-504354,LiBi(PO3)4,5.1177,0
mp-723109,BeH14(I2O9)2,3.3177,0
mp-6803,Sr3Pr2(BO3)4,4.5407,0
mp-707729,BaH6C2S2N2O3,4.1094,0
mp-21012,Si3Rh5,0.0,0
mp-762214,Li2Co3SnO8,0.0,0
mp-771955,Sr3LaBr9,2.9573,0
mp-27018,SnPO4,2.4403,0
mp-31025,Sc5NCl8,0.0,0
mp-558984,GaTeO3F,3.7078,0
mp-542043,K4H6C2O9,4.1658,0
mp-2808,ZrRh,0.0,0
mp-10045,Ba5As3,0.0,0
mp-758223,Bi11PO20,0.0,0
mp-1009504,EuZnGe,0.0,0
mp-778721,Li8Mn7Fe(BO3)8,2.9745,0
mp-6144,Na2La2Ti3O10,2.091399999999999,0
mp-777785,LiFeF4,2.9978,0
mp-757207,YH5S3O13,5.6236,0
mp-769802,Ba2Zr7O16,3.7062,0
mp-16487,Ce(MnAl2)4,0.0,0
mp-545512,CaO,3.120599999999999,0
mp-672690,U2S3,0.0,0
mp-15985,Zr3(Cu2Ge)2,0.0,0
mp-763146,Li4Ti2Co3Ni3O16,0.0,0
mp-5407,TiAlCo2,0.0,0
mp-758655,H8C2BrN,4.6619,0
mp-19763,EuGe3Pt,0.0,0
mp-3250,Ni2SbTe2,0.0,0
mp-1028922,MoW3(Se3S)2,0.6959000000000001,0
mp-5104,CaZnF4,5.1236,0
mp-625616,H9BrO4,4.2009,0
mp-29992,AsPbF7,4.0652,0
mp-765615,Li6Fe5SbO12,0.5689000000000001,0
mp-763731,LiV3F10,1.7053,0
mp-569421,Hg9P5I6,1.3431,0
mp-755061,SrCaI4,3.7126,0
mp-864616,ICl2,0.0,0
mp-778375,La2Nb2N2O5,1.605299999999999,0
mp-697855,Li2Cr3(P2O7)2,2.7561,0
mp-28035,BaP10,1.291399999999999,0
mp-19828,PuRu3C,0.0,0
mp-542079,K3La(PSe4)2,1.4575,0
mp-14780,Na6MnSe4,1.1356,0
mp-15021,Ba3Ta5O15,0.0,0
mp-558200,SiO2,5.317699999999999,0
mp-768284,Li3Sn(BO2)5,3.761,0
mp-8985,Ba2YC2(O2F)3,5.263999999999999,0
mp-976843,Li2Mg,0.0,0
mp-974376,PtRh3,0.0,0
mp-31979,Li2Mn(PO3)4,4.1915,0
mp-780483,Li2MnFe(BO3)2,2.639399999999999,0
mp-1762,ErRh2,0.0,0
mp-768537,Cs3TlO3,1.5384,0
mp-755353,Sr2Ti6N2O11,1.783,0
mp-570326,CsCrCl3,0.0,0
mp-18503,Al2Re3B,0.0,0
mp-17567,Ce2(ZnGe2)3,0.0,0
mp-392,U3Sb4,0.0,0
mp-1828,ThOs2,0.0,0
mp-16060,AgAuF4,1.0606,0
mp-1640,Ho2C,0.0,0
mp-570594,Sm3CuSnSe7,1.157099999999999,0
mp-763838,Na2LiCaVP2O9,1.7406,0
mp-697126,Ca4(H4Rh)3,0.0,0
mp-864632,Yb4Ni13C4,0.0,0
mp-769820,Li4Ni3BiO8,0.0,0
mp-776038,LiFeF4,3.3284,0
mp-24960,HoFeO3,1.5675,0
mp-765909,Li3SiNi3O8,0.241,0
mp-11372,ErSn3,0.0,0
mp-568441,MgH2,2.0783,0
mp-555679,Na2UF6,0.3066,0
mp-762857,LiFePO5,0.0,0
mp-4361,K4Ta2S11,1.660499999999999,0
mp-581877,Cs2Zr(Si2O5)3,4.946899999999999,0
mp-626506,NaHO,2.788399999999999,0
mp-504587,Fe9Cu9S16,0.0,0
mp-772181,Cs3GaO3,2.1903,0
mp-1027050,TeMoWSeS2,0.0,0
mp-625367,LuHO2,4.1067,0
mp-31034,ThF4,6.5408,0
mp-619820,CsV(MoO4)2,0.0,0
mp-767050,LiVSiO4,2.5999,0
mp-3748,AlCuO2,1.8022999999999991,0
mp-555250,AgH9C7S2(OF)4,3.129699999999999,0
mp-1579,ErC2,0.0,0
mp-627,NpSe,0.0,0
mp-754605,LiLuO2,4.5008,0
mp-505496,RbP4N7,3.6942,0
mp-1014366,CrN2,0.0,0
mp-7617,Rb3YF6,5.0547,0
mp-3862,Ca(AlGe)2,0.0,0
mp-28998,Sn5(BIr3)2,0.0,0
mp-1019747,K2Ca3Si3O10,4.1202,0
mp-21158,CeAlPd,0.0,0
mp-22530,LaYbO3,0.0,0
mp-541299,Zr4Cd(PO4)6,3.7527,0
mp-20916,V5Ge3,0.0,0
mp-562613,P2O5,5.540900000000001,0
mp-561078,Rb2CoF6,1.179,0
mp-28877,Cs2SnTe4,0.633,0
mp-617,PtO2,1.5987,0
mp-4230,Sc3TlC,0.0,0
mp-771261,Mn3FeO8,0.0,0
mp-772417,Li4V3Fe5O16,0.996499999999999,0
mp-781707,La4Al2O9,4.490500000000001,0
mp-27280,Na2MnCl4,2.0864,0
mp-770625,Li4Al3Cr3(SbO8)2,2.5052,0
mp-767052,Ni(PO3)3,0.1716,0
mp-10614,SrLiP,0.7964000000000001,0
mp-27809,Ba(GeP)2,0.5134000000000001,0
mp-865715,Li2PrTl,0.0,0
mp-18713,Ba2Li(CuO2)3,0.0,0
mp-12080,Dy(CrGe)2,0.0,0
mp-777990,Tm2Sb2O7,2.1304,0
mp-20336,USn3,0.0,0
mp-976008,NdTmMg2,0.0,0
mp-28177,NaSbCl6,2.0358,0
mp-8352,SiO2,5.3649,0
mp-41734,Na8Al6Si6SO28,4.1847,0
mp-10392,Sr3CdPtO6,2.04,0
mp-510377,EuBRh3,0.0,0
mp-775534,Mn2Sn(PO4)3,0.0,0
mp-558226,H2O,5.556800000000001,0
mp-975933,NdHoIn2,0.0,0
mp-6138,Na2TiSiO5,2.9882,0
mp-771525,Li3MnPCO7,3.805099999999999,0
mp-675546,Cr4Cu3Te8,0.0,0
mp-566000,SrCr2O7,2.4835,0
mp-600067,SiO2,5.74,0
mp-707459,Na2ZnP2(H5O6)2,4.4395,0
mp-862704,ScZn2Pt,0.0,0
mp-998322,CsInF3,0.0,0
mp-23262,Bi2O3,2.186599999999999,0
mp-762644,LiFeSiO4,3.0816,0
mp-776011,Cr2Fe3Ni(PO4)6,0.0,0
mp-707931,H3Os4C12ClO12,2.576899999999999,0
mp-542931,Bi2B8O15,4.3762,0
mp-30780,SrMgSn,0.0,0
mp-30117,W2CCl8,1.2971,0
mp-443,CaAu2,0.0,0
mp-554543,SiO2,5.4402,0
mp-21199,Na3(GePt)4,0.0,0
mp-22899,LiI,4.2306,0
mp-12118,InCu2,0.0,0
mp-976876,K2PtC2,0.9817,0
mp-722369,Na3B5(HO5)2,4.6581,0
mp-6794,LaB2Rh2C,0.0,0
mp-610517,Ag2S,0.994499999999999,0
mp-10435,Y(AlSi)2,0.0,0
mp-762501,CaH8(NO5)2,3.497499999999999,0
mp-31181,Er3Al2,0.0,0
mp-4494,NaYbS2,0.0,0
mp-21591,ZrCrSi2,0.0,0
mp-5200,PrBRh3,0.0,0
mp-30826,Pd13Pb9,0.0,0
mp-777328,V2OF5,1.4855,0
mp-772433,Li2Cr(BO2)5,2.237,0
mp-777654,Mn3O5F,0.0,0
mp-20072,LaCuO2,2.516199999999999,0
mp-1033747,Mg14BiBO16,0.7358,0
mp-14726,Na4TiO4,3.324599999999999,0
mp-604915,CrSe,0.0,0
mp-779571,La3B5O12,3.8196,0
mp-23499,K2SnCl6,2.4635,0
mp-574148,K2ZnN12,3.7076,0
mp-28939,U4Te3O4,0.0,0
mp-764650,LiFe2(BO3)2,1.4483,0
mp-686057,LiNbO3,3.0381,0
mp-767818,Li6CrCo3(PO4)6,0.8313,0
mp-672290,EuPPt,0.0,0
mp-7280,PPdS,1.0934,0
mp-614628,Na3Ca(BO2)5,4.4278,0
mp-763614,LiMn(CO3)2,0.8051,0
mp-559712,Rb2NaCoF6,0.0,0
mp-1018132,AlBi,0.0,0
mp-1487,AlNi,0.0,0
mp-561309,Na(CO)3,1.0804,0
mp-569124,MnH12C2(NCl2)2,1.5219,0
mp-769021,Na2CuO2,0.0679,0
mp-972978,ScVO3,0.0,0
mp-10064,SiO2,1.7395999999999991,0
mp-11522,Ni3Sn,0.0,0
mp-11027,Cs3Hg20,0.0,0
mp-2385,TaCr2,0.0,0
mp-568993,Pr(NiAs)2,0.0,0
mp-29711,Tl2Te3,0.732699999999999,0
mp-540328,NiPO4,0.3979,0
mp-850175,Li2MnVP2(HO5)2,0.4617,0
mp-981381,Tm2TlHg,0.0,0
mp-1501,Al3Pt5,0.0,0
mp-556047,K2OsCBr5O,0.5206000000000001,0
mp-764694,LiVF5,1.9896,0
mp-17275,SrY2O4,3.6959,0
mp-772413,Al8SiO14,4.0633,0
mp-755346,Li5BO4,5.184900000000001,0
mp-763389,Li2Co(SiO3)2,3.2331,0
mp-25015,LiMn2O4,0.0,0
mp-27678,Y2Cl3,0.7587,0
mp-560785,K2Y4Sn2S11,1.5806,0
mp-24091,GaH4NF4,5.1596,0
mp-27774,NClO6,1.4162,0
mp-776850,Li2Mg2(WO4)3,4.2023,0
mp-631510,HfBe2Bi,0.0,0
mp-1030615,Te4Mo3WSe4,0.1092,0
mp-770891,Ti3Cr3(SbO8)2,0.7077999999999991,0
mp-22310,UCrC2,0.0,0
mp-17696,Ba2VN3,1.389599999999999,0
mp-30865,TmRh2,0.0,0
mp-13486,LaCoCu12,0.0,0
mp-778713,Na2Ni2O5,1.036,0
mp-761977,LiNiPO4,3.1894,0
mp-621659,La2Ge5Ir3,0.0,0
mp-761640,V2Cu(PO4)3,0.019299999999999,0
mp-631505,BeCuBr,0.076999999999999,0
mp-568017,Ga8Cu3W2,0.0,0
mp-11178,SrCeN2,1.220799999999999,0
mp-973841,LiHo2Al,0.0,0
mp-10164,NaGaTe2,0.202299999999999,0
mp-771534,Li2Cr3O6,0.0,0
mp-763531,LiP3(WO6)2,2.5008,0
mp-582060,CuSe,0.0,0
mp-764821,V6O11F,0.5169,0
mp-30641,Y6Fe23,0.0,0
mp-554071,Na8Nb2Cu4S21,1.1534,0
mp-766774,LiFePO4,3.2165,0
mp-849570,Li2V3SbO8,2.0776,0
mp-997163,MnAuO2,0.0,0
mp-769272,LiCuPO4,0.0,0
mp-780853,LiFe3P3(HO6)2,3.285,0
mp-540004,Li(WO2)2,0.0,0
mp-771996,Li3Mg2Fe19O32,1.1775,0
mp-768229,Li2BiS3,0.8880999999999991,0
mp-774074,Na2Sb4O11,1.8421999999999992,0
mp-572596,TlIn3S5,1.718599999999999,0
mp-8720,Rb2MnTe2,0.9598999999999992,0
mp-11860,HoMnGa,0.0,0
mp-541627,K3Fe(CN)6,0.0,0
mp-639826,C2SeN2,3.336,0
mp-975064,HoReB4,0.0,0
mp-31484,K4GaAu8,0.0,0
mp-9277,Ce2CrN3,0.0,0
mp-581026,Mn(C2N3)2,1.5869,0
mp-763953,V6O5F19,1.9594,0
mp-973395,Ho3ReB7,0.0,0
mp-568773,K3Cr(CN)6,1.8010000000000002,0
mp-762541,Li4Fe(SiO3)3,3.0729,0
mp-780978,Fe4O3F5,1.224899999999999,0
mp-695170,Nd3Al3Si3(NO6)2,3.8758,0
mp-972557,SmAg3,0.0,0
mp-753081,Li3(CuO)4,0.0,0
mp-7188,Al2Os,0.3032,0
mp-975795,PrTm3,0.0,0
mp-3718,ThTeO,0.241799999999999,0
mp-769902,Li4Cr3NiO8,0.0,0
mp-1028933,TeMoWSeS2,0.0,0
mp-764837,Li2VOF4,2.4813,0
mp-8993,Sm2S2O,2.4108,0
mp-4192,Ca3AsN,0.894,0
mp-568806,C,0.0,0
mp-627334,Si2H2O3,1.695999999999999,0
mp-755745,LiBi(BO3)2,0.9964,0
mp-8278,Ba(MgP)2,1.1366,0
mp-557308,ZnS,2.0245,0
mp-1025572,WSe2,1.228899999999999,0
mp-27666,IrCl3,1.8911,0
mp-767610,Mn2O3F,1.4567,0
mp-23224,BiTe,0.0,0
mp-1030961,Te2Mo3W(SeS2)2,0.0,0
mp-1020715,Sr6Y2Al4O15,3.9889,0
mp-625075,AlHO2,4.4054,0
mp-570923,YRe2,0.0,0
mp-763492,Li3CoSiO5,1.1762,0
mp-1019786,K3Zn(BO2)5,4.2633,0
mp-755543,HoHO2,4.7573,0
mp-505597,Tb(Ni2P)2,0.0,0
mp-27212,Sb2IF15,3.8902,0
mp-9382,SrZrN2,0.2358,0
mp-705551,Fe15O16,1.1413,0
mp-767526,Na3CuPCO7,0.144099999999999,0
mp-2629,Ce7O12,0.0,0
mp-621730,Cs2NaCoF6,0.0,0
mp-2179,TiRe,0.0,0
mp-863892,Co(NiO2)2,0.0,0
mp-772402,Li4Mn5Cr3O16,0.0,0
mp-722485,SrP2(H2O3)3,5.3385,0
mp-734944,CoH2(SN)4,0.0,0
